stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
169.0,14-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,17.0,28.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-07-14
169.0,16-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,17.0,32.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-07-16
169.0,21-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,8.0,38.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-07-21
169.0,23-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,9.0,39.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-07-23
169.0,25-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,15.0,41.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-07-25
169.0,30-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,43.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-07-30
169.0,08-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,6.0,19.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-04-08
169.0,08-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,24.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-06-08
169.0,08-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,7.0,28.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-08-08
169.0,08-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,5.0,33.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-11-08
169.0,13-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,6.0,30.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-08-13
169.0,20-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.0,5.0,77.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-08-20
169.0,22-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,12.0,87.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-08-22
169.0,26-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,51.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-08-26
169.0,09-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.0,54.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-02-09
169.0,09-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,14.0,43.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-05-09
169.0,09-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,,178.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-10-09
169.0,09-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,15.0,116.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-12-09
169.0,15-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,17.0,200.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-09-15
169.0,17-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,28.0,159.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-09-17
169.0,22-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,13.0,96.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-09-22
169.0,29-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,5.0,110.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-09-29
169.0,10-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,14.0,58.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-07-10
169.0,10-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,14.0,65.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-09-10
169.0,16-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,13.0,127.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-10-16
169.0,18-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9.0,20.0,80.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-10-18
169.0,20-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,19.0,95.0,,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2014-10-20
170.0,01-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,7.0,16.0,177.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-02-01
170.0,01-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,8.0,5.0,125.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-08-01
170.0,14-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,15.0,157.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-01-14
170.0,16-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,11.0,145.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-01-16
170.0,20-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,30.0,161.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-01-20
170.0,22-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,23.0,139.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-01-22
170.0,27-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,29.0,191.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-01-27
170.0,29-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,7.0,38.0,268.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-01-29
170.0,31-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,8.0,32.0,301.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-01-31
170.0,02-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,9.0,40.0,276.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-04-02
170.0,02-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,35.0,172.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-06-02
170.0,02-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,7.0,33.0,158.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-11-02
170.0,13-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,31.0,146.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-02-13
170.0,18-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,12.0,22.0,233.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-02-18
170.0,20-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,15.0,161.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-02-20
170.0,24-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,9.0,26.0,197.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-02-24
170.0,26-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,28.0,130.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-02-26
170.0,03-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,27.0,190.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-04-03
170.0,03-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,7.0,9.0,138.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-06-03
170.0,03-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,39.0,191.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-10-03
170.0,03-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,19.0,227.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-12-03
170.0,19-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,34.0,219.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-03-19
170.0,24-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,19.0,150.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-03-24
170.0,26-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,20.0,138.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-03-26
170.0,28-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,31.0,141.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-03-28
170.0,04-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,7.0,23.0,132.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-01-04
170.0,04-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,30.0,139.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-03-04
170.0,04-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,21.0,105.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-08-04
170.0,04-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,7.0,18.0,108.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-10-04
170.0,16-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,16.0,96.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-04-16
170.0,22-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,39.0,183.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-04-22
170.0,28-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,24.0,179.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-04-28
170.0,30-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,24.0,113.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-04-30
170.0,05-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,36.0,87.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-05-05
170.0,05-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,17.0,126.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-08-05
170.0,13-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,35.0,90.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-05-13
170.0,16-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,39.0,112.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-05-16
170.0,20-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,34.0,104.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-05-20
170.0,26-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,16.0,90.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-05-26
170.0,27-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,23.0,31.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-05-27
170.0,29-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,7.0,20.0,79.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-05-29
170.0,06-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,7.0,85.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-03-06
170.0,06-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,24.0,77.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-05-06
170.0,18-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,8.0,135.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-06-18
170.0,20-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,5.0,117.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-06-20
170.0,23-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,5.0,109.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-06-23
170.0,25-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,8.0,126.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-06-25
170.0,27-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,11.0,8.0,104.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-06-27
170.0,30-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,5.0,5.0,105.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-06-30
170.0,07-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,11.0,56.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-11-07
170.0,15-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,13.0,51.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-07-15
170.0,18-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,9.0,46.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-07-18
170.0,22-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,6.0,70.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-07-22
170.0,24-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,6.0,77.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-07-24
170.0,28-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,4.0,6.0,44.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-07-28
170.0,30-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,7.0,48.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-07-30
170.0,08-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,10.0,92.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-05-08
170.0,08-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,6.0,58.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-07-08
170.0,08-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,5.0,101.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-12-08
170.0,19-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,16.0,80.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-08-19
170.0,21-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,7.0,83.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-08-21
170.0,25-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,11.0,105.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-08-25
170.0,27-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,7.0,54.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-08-27
170.0,09-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,5.0,119.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-02-09
170.0,09-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,13.0,85.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-09-09
170.0,09-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,6.0,16.0,65.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-11-09
170.0,16-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,26.0,61.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-09-16
170.0,18-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,15.0,55.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-09-18
170.0,23-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,18.0,64.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-09-23
170.0,25-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,9.0,6.0,61.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-09-25
170.0,30-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,12.0,110.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-09-30
170.0,10-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,11.0,62.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-07-10
170.0,10-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,23.0,63.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-09-10
170.0,13-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,8.0,23.0,70.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-10-13
170.0,17-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,3.0,24.0,91.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-10-17
170.0,21-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,2.0,55.0,104.0,,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2014-10-21
349.0,01-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,53.0,181.0,,"Worli, Mumbai",,2014-02-01
349.0,01-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,19.0,178.0,,"Worli, Mumbai",,2014-06-01
349.0,01-08-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.0,26.0,98.0,,"Worli, Mumbai",,2014-08-01
349.0,13-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,15.0,127.0,,"Worli, Mumbai",,2014-01-13
349.0,15-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,32.0,142.0,,"Worli, Mumbai",,2014-01-15
349.0,20-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,13.0,127.0,,"Worli, Mumbai",,2014-01-20
349.0,22-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,24.0,87.0,,"Worli, Mumbai",,2014-01-22
349.0,27-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.0,32.0,121.0,,"Worli, Mumbai",,2014-01-27
349.0,02-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,36.0,133.0,,"Worli, Mumbai",,2014-03-02
349.0,02-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,37.0,111.0,,"Worli, Mumbai",,2014-05-02
349.0,02-11-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,26.0,64.0,,"Worli, Mumbai",,2014-11-02
349.0,14-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,36.0,43.0,,"Worli, Mumbai",,2014-02-14
349.0,17-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,36.0,92.0,,"Worli, Mumbai",,2014-02-17
349.0,19-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,23.0,115.0,,"Worli, Mumbai",,2014-02-19
349.0,21-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,18.0,46.0,,"Worli, Mumbai",,2014-02-21
349.0,25-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.0,5.0,49.0,,"Worli, Mumbai",,2014-02-25
349.0,03-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9.0,40.0,97.0,,"Worli, Mumbai",,2014-03-03
349.0,03-06-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",18.0,38.0,54.0,,"Worli, Mumbai",,2014-06-03
349.0,03-10-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,21.0,79.0,,"Worli, Mumbai",,2014-10-03
349.0,03-12-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,49.0,139.0,,"Worli, Mumbai",,2014-12-03
349.0,18-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,41.0,93.0,,"Worli, Mumbai",,2014-03-18
349.0,20-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8.0,34.0,58.0,,"Worli, Mumbai",,2014-03-20
349.0,24-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,40.0,41.0,,"Worli, Mumbai",,2014-03-24
349.0,26-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8.0,26.0,46.0,,"Worli, Mumbai",,2014-03-26
349.0,28-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.0,27.0,38.0,,"Worli, Mumbai",,2014-03-28
349.0,04-01-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8.0,19.0,32.0,,"Worli, Mumbai",,2014-01-04
349.0,04-03-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,20.0,51.0,,"Worli, Mumbai",,2014-03-04
349.0,04-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,11.0,40.0,,"Worli, Mumbai",,2014-07-04
349.0,04-09-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.0,17.0,55.0,,"Worli, Mumbai",,2014-09-04
349.0,15-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,21.0,33.0,,"Worli, Mumbai",,2014-04-15
349.0,21-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,21.0,60.0,,"Worli, Mumbai",,2014-04-21
349.0,25-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,36.0,42.0,,"Worli, Mumbai",,2014-04-25
349.0,29-04-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,32.0,30.0,,"Worli, Mumbai",,2014-04-29
349.0,05-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,47.0,39.0,,"Worli, Mumbai",,2014-02-05
349.0,05-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,43.0,83.0,,"Worli, Mumbai",,2014-05-05
349.0,05-07-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,21.0,83.0,,"Worli, Mumbai",,2014-07-05
349.0,16-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,29.0,51.0,,"Worli, Mumbai",,2014-05-16
349.0,19-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,22.0,43.0,,"Worli, Mumbai",,2014-05-19
349.0,21-05-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,17.0,35.0,,"Worli, Mumbai",,2014-05-21
349.0,06-02-14,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,18.0,32.0,,"Worli, Mumbai",,2014-02-06
